Anon Student Id	Session Id	Time	Problem Start Time	Problem Name	Level (Course)	Input	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Completion Time)	CF (Experiment ID)	CF (Stage)	CF (Anon Teacher Id)	CF (Course)	CF (Question Id)	CF (Assignment Day)	Outcome
116	1739	1740833238760.0173	1740833202905.0173	This is a placeholder MCQ question for LO4 Set5?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 4	105	1	6	a	Multiple Choice	1740841542801	35855	1740833249252.0173	1	post-test	102	AP Biology	spacing-1004-mcq-105	posttest	CORRECT
116	1739	1740833278886.0173	1740833249252.0173	This is a placeholder TOF question for LO1 Set1?	AP Biology	true	wide	Standard Spacing	low	Question Variability	Select	true	Learning Objective 1	101	1	6	true	True or False	1740841542801	29634	1740833287402.0173	1	post-test	102	AP Biology	spacing-1001-tof-101	posttest	CORRECT
116	1739	1740833311792.0173	1740833287402.0173	This is a placeholder SHA question for LO12 Set4?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 12	104	1	6	placeholder	Short Answer	1740841542801	24390	1740833318920.0173	1	post-test	102	AP Biology	spacing-1012-sha-104	posttest	CORRECT
116	1739	1740833347881.0173	1740833318920.0173	This is a placeholder FIB question for LO20 Set2 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 20	102	1	6	placeholder	Fill in Blank	1740841542801	28961	1740833355389.0173	1	post-test	102	AP Biology	spacing-1020-fib-102	posttest	INCORRECT
116	1739	1740833409630.0173	1740833355389.0173	This is a placeholder FIB question for LO3 Set5 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 3	105	1	6	placeholder	Fill in Blank	1740841542801	54241	1740833424124.0173	1	post-test	102	AP Biology	spacing-1003-fib-105	posttest	CORRECT
116	1739	1740833446682.0173	1740833424124.0173	This is a placeholder FIB question for LO19 Set1 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 19	101	1	6	placeholder	Fill in Blank	1740841542801	22558	1740833449316.0173	1	post-test	102	AP Biology	spacing-1019-fib-101	posttest	INCORRECT
116	1739	1740833478472.0173	1740833449316.0173	This is a placeholder MCQ question for LO11 Set2?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 11	102	1	6	a	Multiple Choice	1740841542801	29156	1740833483373.0173	1	post-test	102	AP Biology	spacing-1011-mcq-102	posttest	INCORRECT
116	1739	1740833544926.0173	1740833483373.0173	This is a placeholder MCQ question for LO23 Set6?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 23	106	1	6	a	Multiple Choice	1740841542801	61553	1740833557941.0173	1	post-test	102	AP Biology	spacing-1023-mcq-106	posttest	CORRECT
116	1739	1740833604408.0173	1740833557941.0173	This is a placeholder SHA question for LO16 Set5?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 16	105	1	6	placeholder	Short Answer	1740841542801	46467	1740833613058.0173	1	post-test	102	AP Biology	spacing-1016-sha-105	posttest	CORRECT
116	1739	1740833635715.0173	1740833613058.0173	This is a placeholder MCQ question for LO2 Set1?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 2	101	1	6	a	Multiple Choice	1740841542801	22657	1740833641078.0173	1	post-test	102	AP Biology	spacing-1002-mcq-101	posttest	CORRECT
116	1739	1740833682709.0173	1740833641078.0173	This is a placeholder SHA question for LO5 Set5?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 5	105	1	6	placeholder	Short Answer	1740841542801	41631	1740833694805.0173	1	post-test	102	AP Biology	spacing-1005-sha-105	posttest	CORRECT
116	1739	1740833751634.0173	1740833694805.0173	This is a placeholder MCQ question for LO8 Set7?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 8	107	1	6	a	Multiple Choice	1740841542801	56829	1740833768101.0173	1	post-test	102	AP Biology	spacing-1008-mcq-107	posttest	INCORRECT
116	1739	1740833821810.0173	1740833768101.0173	This is a placeholder FIB question for LO13 Set2 with _____	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 13	102	1	6	placeholder	Fill in Blank	1740841542801	53709	1740833832597.0173	1	post-test	102	AP Biology	spacing-1013-fib-102	posttest	CORRECT
116	1739	1740833892336.0173	1740833832597.0173	This is a placeholder MCQ question for LO19 Set6?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 19	106	1	6	a	Multiple Choice	1740841542801	59739	1740833899619.0173	1	post-test	102	AP Biology	spacing-1019-mcq-106	posttest	CORRECT
116	1739	1740833927717.0173	1740833899619.0173	This is a placeholder FIB question for LO11 Set4 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 11	104	1	6	placeholder	Fill in Blank	1740841542801	28098	1740833931967.0173	1	post-test	102	AP Biology	spacing-1011-fib-104	posttest	CORRECT
116	1739	1740833976400.0173	1740833931967.0173	This is a placeholder TOF question for LO2 Set7?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 2	107	1	6	true	True or False	1740841542801	44433	1740833981170.0173	1	post-test	102	AP Biology	spacing-1002-tof-107	posttest	CORRECT
116	1739	1740834011209.0173	1740833981170.0173	This is a placeholder FIB question for LO10 Set4 with _____	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 10	104	1	6	placeholder	Fill in Blank	1740841542801	30039	1740834017611.0173	1	post-test	102	AP Biology	spacing-1010-fib-104	posttest	CORRECT
116	1739	1740834048056.0173	1740834017611.0173	This is a placeholder SHA question for LO12 Set7?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 12	107	1	6	placeholder	Short Answer	1740841542801	30445	1740834055658.0173	1	post-test	102	AP Biology	spacing-1012-sha-107	posttest	CORRECT
116	1739	1740834116247.0173	1740834055658.0173	This is a placeholder MCQ question for LO24 Set1?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 24	101	1	6	a	Multiple Choice	1740841542801	60589	1740834131651.0173	1	post-test	102	AP Biology	spacing-1024-mcq-101	posttest	CORRECT
116	1739	1740834194428.0173	1740834131651.0173	This is a placeholder TOF question for LO23 Set2?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 23	102	1	6	true	True or False	1740841542801	62777	1740834206508.0173	1	post-test	102	AP Biology	spacing-1023-tof-102	posttest	CORRECT
116	1739	1740834270916.0173	1740834206508.0173	This is a placeholder TOF question for LO1 Set5?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 1	105	1	6	true	True or False	1740841542801	64408	1740834286027.0173	1	post-test	102	AP Biology	spacing-1001-tof-105	posttest	INCORRECT
116	1739	1740834311075.0173	1740834286027.0173	This is a placeholder FIB question for LO8 Set2 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 8	102	1	6	placeholder	Fill in Blank	1740841542801	25048	1740834317414.0173	1	post-test	102	AP Biology	spacing-1008-fib-102	posttest	CORRECT
116	1739	1740834366281.0173	1740834317414.0173	This is a placeholder MCQ question for LO17 Set7?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 17	107	1	6	a	Multiple Choice	1740841542801	48867	1740834372137.0173	1	post-test	102	AP Biology	spacing-1017-mcq-107	posttest	CORRECT
116	1739	1740834412732.0173	1740834372137.0173	This is a placeholder TOF question for LO5 Set7?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 5	107	1	6	true	True or False	1740841542801	40595	1740834421228.0173	1	post-test	102	AP Biology	spacing-1005-tof-107	posttest	CORRECT
116	1739	1740834448724.0173	1740834421228.0173	This is a placeholder SHA question for LO15 Set2?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 15	102	1	6	placeholder	Short Answer	1740841542801	27496	1740834454759.0173	1	post-test	102	AP Biology	spacing-1015-sha-102	posttest	CORRECT
116	1739	1740834506999.0173	1740834454759.0173	This is a placeholder SHA question for LO9 Set4?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 9	104	1	6	placeholder	Short Answer	1740841542801	52240	1740834514720.0173	1	post-test	102	AP Biology	spacing-1009-sha-104	posttest	CORRECT
116	1739	1740834545084.0173	1740834514720.0173	This is a placeholder FIB question for LO16 Set4 with _____	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 16	104	1	6	placeholder	Fill in Blank	1740841542801	30364	1740834549027.0173	1	post-test	102	AP Biology	spacing-1016-fib-104	posttest	CORRECT
116	1739	1740834587469.0173	1740834549027.0173	This is a placeholder SHA question for LO13 Set4?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 13	104	1	6	placeholder	Short Answer	1740841542801	38442	1740834595891.0173	1	post-test	102	AP Biology	spacing-1013-sha-104	posttest	CORRECT
116	1739	1740834640304.0173	1740834595891.0173	This is a placeholder MCQ question for LO3 Set1?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 3	101	1	6	a	Multiple Choice	1740841542801	44413	1740834651630.0173	1	post-test	102	AP Biology	spacing-1003-mcq-101	posttest	CORRECT
116	1739	1740834695990.0173	1740834651630.0173	This is a placeholder MCQ question for LO20 Set3?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 20	103	1	6	a	Multiple Choice	1740841542801	44360	1740834704126.0173	1	post-test	102	AP Biology	spacing-1020-mcq-103	posttest	CORRECT
116	1739	1740834750899.0173	1740834704126.0173	This is a placeholder FIB question for LO14 Set6 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 14	106	1	6	placeholder	Fill in Blank	1740841542801	46773	1740834757427.0173	1	post-test	102	AP Biology	spacing-1014-fib-106	posttest	INCORRECT
116	1739	1740834824396.0173	1740834757427.0173	This is a placeholder FIB question for LO21 Set6 with _____	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 21	106	1	6	placeholder	Fill in Blank	1740841542801	66969	1740834843893.0173	1	post-test	102	AP Biology	spacing-1021-fib-106	posttest	INCORRECT
116	1739	1740834893364.0173	1740834843893.0173	This is a placeholder FIB question for LO7 Set6 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 7	106	1	6	placeholder	Fill in Blank	1740841542801	49471	1740834900567.0173	1	post-test	102	AP Biology	spacing-1007-fib-106	posttest	CORRECT
116	1739	1740834937272.0173	1740834900567.0173	This is a placeholder TOF question for LO6 Set6?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 6	106	1	6	true	True or False	1740841542801	36705	1740834940957.0173	1	post-test	102	AP Biology	spacing-1006-tof-106	posttest	CORRECT
116	1739	1740834971736.0173	1740834940957.0173	This is a placeholder SHA question for LO4 Set6?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 4	106	1	6	placeholder	Short Answer	1740841542801	30779	1740834978758.0173	1	post-test	102	AP Biology	spacing-1004-sha-106	posttest	INCORRECT
116	1739	1740835031141.0173	1740834978758.0173	This is a placeholder MCQ question for LO18 Set5?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 18	105	1	6	a	Multiple Choice	1740841542801	52383	1740835043040.0173	1	post-test	102	AP Biology	spacing-1018-mcq-105	posttest	INCORRECT
116	1739	1740835067371.0173	1740835043040.0173	This is a placeholder MCQ question for LO22 Set5?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 22	105	1	6	a	Multiple Choice	1740841542801	24331	1740835074407.0173	1	post-test	102	AP Biology	spacing-1022-mcq-105	posttest	CORRECT
116	1740	1741441090900.2834	1741441026845.2834	This is a placeholder MCQ question for LO21 Set6?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 21	106	1	6	a	Multiple Choice	1741446342801	64055	1741441098152.2834	1	post-post-test	102	AP Biology	spacing-1021-mcq-106	postposttest	INCORRECT
116	1740	1741441158931.2834	1741441098152.2834	This is a placeholder TOF question for LO23 Set4?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 23	104	1	6	true	True or False	1741446342801	60779	1741441167353.2834	1	post-post-test	102	AP Biology	spacing-1023-tof-104	postposttest	CORRECT
116	1740	1741441220471.2834	1741441167353.2834	This is a placeholder MCQ question for LO22 Set5?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 22	105	1	6	a	Multiple Choice	1741446342801	53118	1741441234821.2834	1	post-post-test	102	AP Biology	spacing-1022-mcq-105	postposttest	CORRECT
116	1740	1741441260907.2834	1741441234821.2834	This is a placeholder SHA question for LO19 Set2?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 19	102	1	6	placeholder	Short Answer	1741446342801	26086	1741441268376.2834	1	post-post-test	102	AP Biology	spacing-1019-sha-102	postposttest	CORRECT
116	1740	1741441310921.2834	1741441268376.2834	This is a placeholder TOF question for LO4 Set4?	AP Biology	true	wide	Standard Spacing	low	Question Variability	Select	true	Learning Objective 4	104	1	6	true	True or False	1741446342801	42545	1741441316046.2834	1	post-post-test	102	AP Biology	spacing-1004-tof-104	postposttest	CORRECT
116	1740	1741441357342.2834	1741441316046.2834	This is a placeholder MCQ question for LO15 Set5?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 15	105	1	6	a	Multiple Choice	1741446342801	41296	1741441369646.2834	1	post-post-test	102	AP Biology	spacing-1015-mcq-105	postposttest	INCORRECT
116	1740	1741441396575.2834	1741441369646.2834	This is a placeholder TOF question for LO7 Set1?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 7	101	1	6	true	True or False	1741446342801	26929	1741441399345.2834	1	post-post-test	102	AP Biology	spacing-1007-tof-101	postposttest	CORRECT
116	1740	1741441459595.2834	1741441399345.2834	This is a placeholder SHA question for LO20 Set3?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 20	103	1	6	placeholder	Short Answer	1741446342801	60250	1741441467715.2834	1	post-post-test	102	AP Biology	spacing-1020-sha-103	postposttest	CORRECT
116	1740	1741441529676.2834	1741441467715.2834	This is a placeholder FIB question for LO3 Set4 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 3	104	1	6	placeholder	Fill in Blank	1741446342801	61961	1741441544493.2834	1	post-post-test	102	AP Biology	spacing-1003-fib-104	postposttest	CORRECT
116	1740	1741441608485.2834	1741441544493.2834	This is a placeholder SHA question for LO16 Set6?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 16	106	1	6	placeholder	Short Answer	1741446342801	63992	1741441624765.2834	1	post-post-test	102	AP Biology	spacing-1016-sha-106	postposttest	INCORRECT
116	1740	1741441689894.2834	1741441624765.2834	This is a placeholder MCQ question for LO8 Set7?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 8	107	1	6	a	Multiple Choice	1741446342801	65129	1741441697772.2834	1	post-post-test	102	AP Biology	spacing-1008-mcq-107	postposttest	CORRECT
